Timestamp | Device_ID | Temperature (Celsius) | Status
2026-06-05 05:39:05 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-05 05:39:06 | WARD_B_TEMP_01 | 35.5 | NORMAL
2026-06-05 05:39:06 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-06-05 05:39:06 | WARD_B_TEMP_03 | 37.3 | NORMAL
2026-06-05 05:39:06 | WARD_B_TEMP_04 | 38.9 | CRITICAL
2026-06-05 05:39:06 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-06-05 05:39:07 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-05 05:39:07 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-06-05 05:39:07 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-05 05:39:07 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-06-05 05:39:07 | WARD_B_TEMP_05 | 39.5 | CRITICAL
2026-06-05 05:39:08 | WARD_B_TEMP_01 | 35.9 | NORMAL
2026-06-05 05:39:08 | WARD_B_TEMP_02 | 39.5 | CRITICAL
2026-06-05 05:39:08 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-05 05:39:08 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-06-05 05:39:08 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-05 05:39:09 | WARD_B_TEMP_01 | 38.4 | CRITICAL
2026-06-05 05:39:09 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-06-05 05:39:09 | WARD_B_TEMP_03 | 38.3 | CRITICAL
2026-06-05 05:39:09 | WARD_B_TEMP_04 | 36.3 | NORMAL
2026-06-05 05:39:09 | WARD_B_TEMP_05 | 39.7 | CRITICAL
2026-06-05 05:39:10 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-06-05 05:39:10 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-06-05 05:39:10 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-05 05:39:10 | WARD_B_TEMP_04 | 35.6 | NORMAL
2026-06-05 05:39:10 | WARD_B_TEMP_05 | 39.8 | CRITICAL
2026-06-05 05:39:11 | WARD_B_TEMP_01 | 35.3 | CRITICAL
2026-06-05 05:39:11 | WARD_B_TEMP_02 | 36.1 | NORMAL
2026-06-05 05:39:11 | WARD_B_TEMP_03 | 34.9 | CRITICAL
2026-06-05 05:39:11 | WARD_B_TEMP_04 | 35.8 | NORMAL
2026-06-05 05:39:11 | WARD_B_TEMP_05 | 40.3 | CRITICAL
2026-06-05 05:39:12 | WARD_B_TEMP_01 | 37.1 | NORMAL
2026-06-05 05:39:12 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-05 05:39:12 | WARD_B_TEMP_03 | 35.6 | NORMAL
2026-06-05 05:39:12 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-06-05 05:39:12 | WARD_B_TEMP_05 | 36.6 | NORMAL
2026-06-05 05:39:13 | WARD_B_TEMP_01 | 38.8 | CRITICAL
2026-06-05 05:39:13 | WARD_B_TEMP_02 | 37.7 | WARNING
2026-06-05 05:39:13 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-05 05:39:13 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-06-05 05:39:13 | WARD_B_TEMP_05 | 40.3 | CRITICAL
2026-06-05 05:39:14 | WARD_B_TEMP_01 | 37.0 | NORMAL
2026-06-05 05:39:14 | WARD_B_TEMP_02 | 36.8 | NORMAL
2026-06-05 05:39:14 | WARD_B_TEMP_03 | 35.7 | NORMAL
2026-06-05 05:39:14 | WARD_B_TEMP_04 | 39.7 | CRITICAL
2026-06-05 05:39:14 | WARD_B_TEMP_05 | 39.9 | CRITICAL
2026-06-05 05:39:15 | WARD_B_TEMP_01 | 39.0 | CRITICAL
2026-06-05 05:39:15 | WARD_B_TEMP_02 | 40.4 | CRITICAL
2026-06-05 05:39:15 | WARD_B_TEMP_03 | 35.5 | NORMAL
2026-06-05 05:39:15 | WARD_B_TEMP_04 | 38.2 | CRITICAL
2026-06-05 05:39:15 | WARD_B_TEMP_05 | 39.0 | CRITICAL
2026-06-05 05:39:16 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-06-05 05:39:16 | WARD_B_TEMP_02 | 38.4 | CRITICAL
2026-06-05 05:39:16 | WARD_B_TEMP_03 | 37.6 | WARNING
2026-06-05 05:39:16 | WARD_B_TEMP_04 | 40.2 | CRITICAL
2026-06-05 05:39:16 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-06-05 05:39:17 | WARD_B_TEMP_01 | 36.8 | NORMAL
2026-06-05 05:39:17 | WARD_B_TEMP_02 | 34.6 | CRITICAL
2026-06-05 05:39:17 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-06-05 05:39:17 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-06-05 05:39:17 | WARD_B_TEMP_05 | 34.5 | CRITICAL
2026-06-05 05:39:18 | WARD_B_TEMP_01 | 37.7 | WARNING
2026-06-05 05:39:18 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-06-05 05:39:18 | WARD_B_TEMP_03 | 40.2 | CRITICAL
2026-06-05 05:39:18 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-06-05 05:39:18 | WARD_B_TEMP_05 | 35.6 | NORMAL
2026-06-05 05:39:19 | WARD_B_TEMP_01 | 37.5 | WARNING
2026-06-05 05:39:19 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-06-05 05:39:19 | WARD_B_TEMP_03 | 36.2 | NORMAL
2026-06-05 05:39:19 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-06-05 05:39:19 | WARD_B_TEMP_05 | 37.2 | NORMAL
2026-06-05 05:39:20 | WARD_B_TEMP_01 | 34.6 | CRITICAL
2026-06-05 05:39:20 | WARD_B_TEMP_02 | 40.1 | CRITICAL
2026-06-05 05:39:20 | WARD_B_TEMP_03 | 38.9 | CRITICAL
2026-06-05 05:39:20 | WARD_B_TEMP_04 | 38.1 | CRITICAL
2026-06-05 05:39:20 | WARD_B_TEMP_05 | 39.0 | CRITICAL
2026-06-05 05:39:21 | WARD_B_TEMP_01 | 40.1 | CRITICAL
2026-06-05 05:39:21 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-06-05 05:39:21 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-06-05 05:39:21 | WARD_B_TEMP_04 | 35.5 | NORMAL
2026-06-05 05:39:21 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-06-05 05:39:22 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-06-05 05:39:22 | WARD_B_TEMP_02 | 40.3 | CRITICAL
2026-06-05 05:39:22 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-05 05:39:22 | WARD_B_TEMP_04 | 38.8 | CRITICAL
2026-06-05 05:39:22 | WARD_B_TEMP_05 | 35.8 | NORMAL
2026-06-05 05:39:23 | WARD_B_TEMP_01 | 34.9 | CRITICAL
2026-06-05 05:39:23 | WARD_B_TEMP_02 | 36.7 | NORMAL
2026-06-05 05:39:23 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-06-05 05:39:23 | WARD_B_TEMP_04 | 37.7 | WARNING
2026-06-05 05:39:23 | WARD_B_TEMP_05 | 39.8 | CRITICAL
2026-06-05 05:39:24 | WARD_B_TEMP_01 | 35.8 | NORMAL
2026-06-05 05:39:24 | WARD_B_TEMP_02 | 37.1 | NORMAL
2026-06-05 05:39:24 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-06-05 05:39:24 | WARD_B_TEMP_04 | 38.6 | CRITICAL
2026-06-05 05:39:24 | WARD_B_TEMP_05 | 34.6 | CRITICAL
2026-06-05 05:39:25 | WARD_B_TEMP_01 | 39.1 | CRITICAL
2026-06-05 05:39:25 | WARD_B_TEMP_02 | 36.9 | NORMAL
2026-06-05 05:39:25 | WARD_B_TEMP_03 | 35.2 | CRITICAL
2026-06-05 05:39:25 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-06-05 05:39:25 | WARD_B_TEMP_05 | 36.1 | NORMAL
2026-06-05 05:39:26 | WARD_B_TEMP_01 | 36.4 | NORMAL
2026-06-05 05:39:26 | WARD_B_TEMP_02 | 39.7 | CRITICAL
2026-06-05 05:39:26 | WARD_B_TEMP_03 | 40.1 | CRITICAL
2026-06-05 05:39:26 | WARD_B_TEMP_04 | 39.7 | CRITICAL
2026-06-05 05:39:26 | WARD_B_TEMP_05 | 34.9 | CRITICAL
2026-06-05 05:39:27 | WARD_B_TEMP_01 | 38.2 | CRITICAL
2026-06-05 05:39:27 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-06-05 05:39:27 | WARD_B_TEMP_03 | 40.4 | CRITICAL
2026-06-05 05:39:27 | WARD_B_TEMP_04 | 34.8 | CRITICAL
2026-06-05 05:39:27 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-06-05 05:39:28 | WARD_B_TEMP_01 | 40.1 | CRITICAL
2026-06-05 05:39:28 | WARD_B_TEMP_02 | 36.3 | NORMAL
2026-06-05 05:39:28 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-05 05:39:28 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-06-05 05:39:28 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-06-05 05:39:29 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-06-05 05:39:29 | WARD_B_TEMP_02 | 37.9 | WARNING
2026-06-05 05:39:29 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-05 05:39:29 | WARD_B_TEMP_04 | 37.7 | WARNING
2026-06-05 05:39:29 | WARD_B_TEMP_05 | 35.0 | CRITICAL
2026-06-05 05:39:30 | WARD_B_TEMP_01 | 35.3 | CRITICAL
2026-06-05 05:39:30 | WARD_B_TEMP_02 | 35.9 | NORMAL
2026-06-05 05:39:30 | WARD_B_TEMP_03 | 36.5 | NORMAL
2026-06-05 05:39:30 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-06-05 05:39:30 | WARD_B_TEMP_05 | 38.8 | CRITICAL
2026-06-05 05:39:31 | WARD_B_TEMP_01 | 37.8 | WARNING
2026-06-05 05:39:31 | WARD_B_TEMP_02 | 39.0 | CRITICAL
2026-06-05 05:39:31 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-05 05:39:31 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-06-05 05:39:31 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-06-05 05:39:32 | WARD_B_TEMP_01 | 35.3 | CRITICAL
2026-06-05 05:39:32 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-06-05 05:39:32 | WARD_B_TEMP_03 | 36.9 | NORMAL
2026-06-05 05:39:32 | WARD_B_TEMP_04 | 34.6 | CRITICAL
2026-06-05 05:39:32 | WARD_B_TEMP_05 | 35.1 | CRITICAL
2026-06-05 05:39:33 | WARD_B_TEMP_01 | 35.4 | CRITICAL
2026-06-05 05:39:33 | WARD_B_TEMP_02 | 37.6 | WARNING
2026-06-05 05:39:33 | WARD_B_TEMP_03 | 34.9 | CRITICAL
2026-06-05 05:39:33 | WARD_B_TEMP_04 | 37.0 | NORMAL
2026-06-05 05:39:33 | WARD_B_TEMP_05 | 35.9 | NORMAL
2026-06-05 05:39:34 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-06-05 05:39:34 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-06-05 05:39:34 | WARD_B_TEMP_03 | 39.3 | CRITICAL
2026-06-05 05:39:34 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-06-05 05:39:34 | WARD_B_TEMP_05 | 35.9 | NORMAL
2026-06-05 05:39:35 | WARD_B_TEMP_01 | 34.8 | CRITICAL
2026-06-05 05:39:35 | WARD_B_TEMP_02 | 40.1 | CRITICAL
2026-06-05 05:39:35 | WARD_B_TEMP_03 | 40.4 | CRITICAL
2026-06-05 05:39:35 | WARD_B_TEMP_04 | 37.1 | NORMAL
2026-06-05 05:39:35 | WARD_B_TEMP_05 | 35.9 | NORMAL
2026-06-05 05:39:36 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-06-05 05:39:36 | WARD_B_TEMP_02 | 36.3 | NORMAL
2026-06-05 05:39:36 | WARD_B_TEMP_03 | 35.7 | NORMAL
2026-06-05 05:39:36 | WARD_B_TEMP_04 | 39.6 | CRITICAL
2026-06-05 05:39:36 | WARD_B_TEMP_05 | 36.2 | NORMAL
2026-06-05 05:39:37 | WARD_B_TEMP_01 | 38.8 | CRITICAL
2026-06-05 05:39:37 | WARD_B_TEMP_02 | 37.9 | WARNING
2026-06-05 05:39:37 | WARD_B_TEMP_03 | 39.5 | CRITICAL
2026-06-05 05:39:37 | WARD_B_TEMP_04 | 38.3 | CRITICAL
2026-06-05 05:39:37 | WARD_B_TEMP_05 | 36.6 | NORMAL
2026-06-05 05:39:38 | WARD_B_TEMP_01 | 38.5 | CRITICAL
2026-06-05 05:39:38 | WARD_B_TEMP_02 | 39.0 | CRITICAL
2026-06-05 05:39:38 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-06-05 05:39:38 | WARD_B_TEMP_04 | 35.7 | NORMAL
2026-06-05 05:39:38 | WARD_B_TEMP_05 | 36.3 | NORMAL
2026-06-05 05:39:39 | WARD_B_TEMP_01 | 36.4 | NORMAL
2026-06-05 05:39:39 | WARD_B_TEMP_02 | 36.3 | NORMAL
2026-06-05 05:39:39 | WARD_B_TEMP_03 | 40.4 | CRITICAL
2026-06-05 05:39:39 | WARD_B_TEMP_04 | 34.9 | CRITICAL
2026-06-05 05:39:39 | WARD_B_TEMP_05 | 39.4 | CRITICAL
2026-06-05 05:39:40 | WARD_B_TEMP_01 | 34.6 | CRITICAL
2026-06-05 05:39:40 | WARD_B_TEMP_02 | 39.1 | CRITICAL
2026-06-05 05:39:40 | WARD_B_TEMP_03 | 39.5 | CRITICAL
2026-06-05 05:39:40 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-06-05 05:39:40 | WARD_B_TEMP_05 | 39.5 | CRITICAL
2026-06-05 05:39:41 | WARD_B_TEMP_01 | 39.7 | CRITICAL
2026-06-05 05:39:41 | WARD_B_TEMP_02 | 36.3 | NORMAL
2026-06-05 05:39:41 | WARD_B_TEMP_03 | 37.9 | WARNING
2026-06-05 05:39:41 | WARD_B_TEMP_04 | 35.2 | CRITICAL
2026-06-05 05:39:41 | WARD_B_TEMP_05 | 39.3 | CRITICAL
2026-06-05 05:39:42 | WARD_B_TEMP_01 | 38.9 | CRITICAL
2026-06-05 05:39:42 | WARD_B_TEMP_02 | 38.7 | CRITICAL
2026-06-05 05:39:42 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-06-05 05:39:42 | WARD_B_TEMP_04 | 38.4 | CRITICAL
2026-06-05 05:39:42 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-05 05:39:43 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-06-05 05:39:43 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-06-05 05:39:43 | WARD_B_TEMP_03 | 34.9 | CRITICAL
2026-06-05 05:39:43 | WARD_B_TEMP_04 | 40.0 | CRITICAL
2026-06-05 05:39:43 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-06-05 05:39:44 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-06-05 05:39:44 | WARD_B_TEMP_02 | 37.3 | NORMAL
2026-06-05 05:39:44 | WARD_B_TEMP_03 | 34.9 | CRITICAL
2026-06-05 05:39:44 | WARD_B_TEMP_04 | 36.1 | NORMAL
2026-06-05 05:39:44 | WARD_B_TEMP_05 | 36.9 | NORMAL
2026-06-05 05:39:45 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-05 05:39:45 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-05 05:39:45 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-06-05 05:39:45 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-06-05 05:39:45 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-05 05:39:46 | WARD_B_TEMP_01 | 37.2 | NORMAL
2026-06-05 05:39:46 | WARD_B_TEMP_02 | 39.9 | CRITICAL
2026-06-05 05:39:46 | WARD_B_TEMP_03 | 36.5 | NORMAL
2026-06-05 05:39:46 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-06-05 05:39:46 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-06-05 05:39:47 | WARD_B_TEMP_01 | 36.6 | NORMAL
2026-06-05 05:39:47 | WARD_B_TEMP_02 | 38.3 | CRITICAL
2026-06-05 05:39:47 | WARD_B_TEMP_03 | 35.2 | CRITICAL
2026-06-05 05:39:47 | WARD_B_TEMP_04 | 38.9 | CRITICAL
2026-06-05 05:39:47 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-06-05 05:39:48 | WARD_B_TEMP_01 | 38.8 | CRITICAL
2026-06-05 05:39:48 | WARD_B_TEMP_02 | 35.6 | NORMAL
2026-06-05 05:39:48 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-06-05 05:39:48 | WARD_B_TEMP_04 | 35.6 | NORMAL
2026-06-05 05:39:48 | WARD_B_TEMP_05 | 40.4 | CRITICAL
2026-06-05 05:39:49 | WARD_B_TEMP_01 | 35.0 | CRITICAL
2026-06-05 05:39:49 | WARD_B_TEMP_02 | 37.2 | NORMAL
2026-06-05 05:39:49 | WARD_B_TEMP_03 | 38.5 | CRITICAL
2026-06-05 05:39:49 | WARD_B_TEMP_04 | 35.4 | CRITICAL
2026-06-05 05:39:49 | WARD_B_TEMP_05 | 37.2 | NORMAL
2026-06-05 05:39:50 | WARD_B_TEMP_01 | 40.3 | CRITICAL
2026-06-05 05:39:50 | WARD_B_TEMP_02 | 36.1 | NORMAL
2026-06-05 05:39:50 | WARD_B_TEMP_03 | 36.1 | NORMAL
2026-06-05 05:39:50 | WARD_B_TEMP_04 | 37.8 | WARNING
2026-06-05 05:39:50 | WARD_B_TEMP_05 | 36.4 | NORMAL
2026-06-05 05:39:51 | WARD_B_TEMP_01 | 34.9 | CRITICAL
2026-06-05 05:39:51 | WARD_B_TEMP_02 | 36.2 | NORMAL
2026-06-05 05:39:51 | WARD_B_TEMP_03 | 37.2 | NORMAL
2026-06-05 05:39:51 | WARD_B_TEMP_04 | 38.0 | WARNING
2026-06-05 05:39:51 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-05 05:39:52 | WARD_B_TEMP_01 | 40.0 | CRITICAL
2026-06-05 05:39:52 | WARD_B_TEMP_02 | 37.5 | WARNING
2026-06-05 05:39:52 | WARD_B_TEMP_03 | 36.0 | NORMAL
2026-06-05 05:39:52 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-06-05 05:39:52 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-06-05 05:39:53 | WARD_B_TEMP_01 | 38.5 | CRITICAL
2026-06-05 05:39:53 | WARD_B_TEMP_02 | 40.2 | CRITICAL
2026-06-05 05:39:53 | WARD_B_TEMP_03 | 39.7 | CRITICAL
2026-06-05 05:39:53 | WARD_B_TEMP_04 | 35.8 | NORMAL
2026-06-05 05:39:53 | WARD_B_TEMP_05 | 38.6 | CRITICAL
2026-06-05 05:39:54 | WARD_B_TEMP_01 | 35.2 | CRITICAL
2026-06-05 05:39:54 | WARD_B_TEMP_02 | 37.8 | WARNING
2026-06-05 05:39:54 | WARD_B_TEMP_03 | 34.7 | CRITICAL
2026-06-05 05:39:54 | WARD_B_TEMP_04 | 37.6 | WARNING
2026-06-05 05:39:54 | WARD_B_TEMP_05 | 38.7 | CRITICAL
2026-06-05 05:39:55 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-05 05:39:55 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-05 05:39:55 | WARD_B_TEMP_03 | 38.6 | CRITICAL
2026-06-05 05:39:55 | WARD_B_TEMP_04 | 39.6 | CRITICAL
2026-06-05 05:39:55 | WARD_B_TEMP_05 | 35.7 | NORMAL
2026-06-05 05:39:56 | WARD_B_TEMP_01 | 36.2 | NORMAL
2026-06-05 05:39:56 | WARD_B_TEMP_02 | 38.6 | CRITICAL
2026-06-05 05:39:56 | WARD_B_TEMP_03 | 38.0 | WARNING
2026-06-05 05:39:56 | WARD_B_TEMP_04 | 35.9 | NORMAL
2026-06-05 05:39:56 | WARD_B_TEMP_05 | 38.8 | CRITICAL
2026-06-05 05:39:57 | WARD_B_TEMP_01 | 40.2 | CRITICAL
2026-06-05 05:39:57 | WARD_B_TEMP_02 | 35.3 | CRITICAL
2026-06-05 05:39:57 | WARD_B_TEMP_03 | 35.4 | CRITICAL
2026-06-05 05:39:57 | WARD_B_TEMP_04 | 40.4 | CRITICAL
2026-06-05 05:39:57 | WARD_B_TEMP_05 | 36.7 | NORMAL
2026-06-05 05:39:58 | WARD_B_TEMP_01 | 35.7 | NORMAL
2026-06-05 05:39:58 | WARD_B_TEMP_02 | 39.6 | CRITICAL
2026-06-05 05:39:58 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-05 05:39:58 | WARD_B_TEMP_04 | 34.9 | CRITICAL
2026-06-05 05:39:58 | WARD_B_TEMP_05 | 35.5 | NORMAL
2026-06-05 05:39:59 | WARD_B_TEMP_01 | 35.2 | CRITICAL
2026-06-05 05:39:59 | WARD_B_TEMP_02 | 34.9 | CRITICAL
2026-06-05 05:39:59 | WARD_B_TEMP_03 | 37.8 | WARNING
2026-06-05 05:39:59 | WARD_B_TEMP_04 | 39.3 | CRITICAL
2026-06-05 05:39:59 | WARD_B_TEMP_05 | 37.4 | NORMAL
2026-06-05 05:40:00 | WARD_B_TEMP_01 | 36.8 | NORMAL
2026-06-05 05:40:00 | WARD_B_TEMP_02 | 38.8 | CRITICAL
2026-06-05 05:40:00 | WARD_B_TEMP_03 | 36.7 | NORMAL
2026-06-05 05:40:00 | WARD_B_TEMP_04 | 39.4 | CRITICAL
2026-06-05 05:40:00 | WARD_B_TEMP_05 | 38.3 | CRITICAL
2026-06-05 05:40:01 | WARD_B_TEMP_01 | 39.6 | CRITICAL
2026-06-05 05:40:01 | WARD_B_TEMP_02 | 40.5 | CRITICAL
2026-06-05 05:40:01 | WARD_B_TEMP_03 | 40.3 | CRITICAL
2026-06-05 05:40:01 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-06-05 05:40:01 | WARD_B_TEMP_05 | 36.6 | NORMAL
2026-06-05 05:40:02 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-06-05 05:40:02 | WARD_B_TEMP_02 | 35.0 | CRITICAL
2026-06-05 05:40:02 | WARD_B_TEMP_03 | 34.5 | CRITICAL
2026-06-05 05:40:02 | WARD_B_TEMP_04 | 36.4 | NORMAL
2026-06-05 05:40:02 | WARD_B_TEMP_05 | 37.8 | WARNING
2026-06-05 05:40:03 | WARD_B_TEMP_01 | 38.6 | CRITICAL
2026-06-05 05:40:03 | WARD_B_TEMP_02 | 39.2 | CRITICAL
2026-06-05 05:40:03 | WARD_B_TEMP_03 | 40.1 | CRITICAL
2026-06-05 05:40:03 | WARD_B_TEMP_04 | 37.9 | WARNING
2026-06-05 05:40:03 | WARD_B_TEMP_05 | 36.6 | NORMAL
2026-06-05 05:40:04 | WARD_B_TEMP_01 | 39.3 | CRITICAL
2026-06-05 05:40:04 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-05 05:40:04 | WARD_B_TEMP_03 | 34.6 | CRITICAL
2026-06-05 05:40:04 | WARD_B_TEMP_04 | 40.0 | CRITICAL
2026-06-05 05:40:04 | WARD_B_TEMP_05 | 39.6 | CRITICAL
2026-06-05 05:40:05 | WARD_B_TEMP_01 | 36.9 | NORMAL
2026-06-05 05:40:05 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-05 05:40:05 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-05 05:40:05 | WARD_B_TEMP_04 | 34.7 | CRITICAL
2026-06-05 05:40:05 | WARD_B_TEMP_05 | 36.5 | NORMAL
2026-06-05 05:40:06 | WARD_B_TEMP_01 | 37.8 | WARNING
2026-06-05 05:40:06 | WARD_B_TEMP_02 | 38.5 | CRITICAL
2026-06-05 05:40:06 | WARD_B_TEMP_03 | 36.4 | NORMAL
2026-06-05 05:40:06 | WARD_B_TEMP_04 | 37.3 | NORMAL
2026-06-05 05:40:06 | WARD_B_TEMP_05 | 39.2 | CRITICAL
2026-06-05 05:40:07 | WARD_B_TEMP_01 | 36.4 | NORMAL
2026-06-05 05:40:07 | WARD_B_TEMP_02 | 37.0 | NORMAL
2026-06-05 05:40:07 | WARD_B_TEMP_03 | 37.1 | NORMAL
2026-06-05 05:40:07 | WARD_B_TEMP_04 | 35.0 | CRITICAL
2026-06-05 05:40:07 | WARD_B_TEMP_05 | 35.9 | NORMAL
2026-06-05 05:40:08 | WARD_B_TEMP_01 | 34.9 | CRITICAL
2026-06-05 05:40:08 | WARD_B_TEMP_02 | 39.3 | CRITICAL
2026-06-05 05:40:08 | WARD_B_TEMP_03 | 39.9 | CRITICAL
2026-06-05 05:40:08 | WARD_B_TEMP_04 | 39.6 | CRITICAL
2026-06-05 05:40:08 | WARD_B_TEMP_05 | 34.7 | CRITICAL
2026-06-05 05:40:09 | WARD_B_TEMP_01 | 34.8 | CRITICAL
2026-06-05 05:40:09 | WARD_B_TEMP_02 | 38.2 | CRITICAL
2026-06-05 05:40:09 | WARD_B_TEMP_03 | 40.0 | CRITICAL
2026-06-05 05:40:09 | WARD_B_TEMP_04 | 37.4 | NORMAL
2026-06-05 05:40:09 | WARD_B_TEMP_05 | 37.0 | NORMAL
2026-06-05 05:40:10 | WARD_B_TEMP_01 | 40.1 | CRITICAL
2026-06-05 05:40:10 | WARD_B_TEMP_02 | 38.1 | CRITICAL
2026-06-05 05:40:10 | WARD_B_TEMP_03 | 39.4 | CRITICAL
2026-06-05 05:40:10 | WARD_B_TEMP_04 | 36.9 | NORMAL
2026-06-05 05:40:10 | WARD_B_TEMP_05 | 35.6 | NORMAL
2026-06-05 05:40:11 | WARD_B_TEMP_01 | 38.5 | CRITICAL
2026-06-05 05:40:11 | WARD_B_TEMP_02 | 36.6 | NORMAL
2026-06-05 05:40:11 | WARD_B_TEMP_03 | 36.3 | NORMAL
2026-06-05 05:40:11 | WARD_B_TEMP_04 | 36.6 | NORMAL
2026-06-05 05:40:11 | WARD_B_TEMP_05 | 40.1 | CRITICAL
2026-06-05 05:40:12 | WARD_B_TEMP_01 | 36.5 | NORMAL
2026-06-05 05:40:12 | WARD_B_TEMP_02 | 36.2 | NORMAL
2026-06-05 05:40:12 | WARD_B_TEMP_03 | 38.4 | CRITICAL
2026-06-05 05:40:12 | WARD_B_TEMP_04 | 35.5 | NORMAL
2026-06-05 05:40:12 | WARD_B_TEMP_05 | 38.3 | CRITICAL
2026-06-05 05:40:13 | WARD_B_TEMP_01 | 39.2 | CRITICAL
2026-06-05 05:40:13 | WARD_B_TEMP_02 | 38.0 | WARNING
2026-06-05 05:40:13 | WARD_B_TEMP_03 | 39.0 | CRITICAL
2026-06-05 05:40:13 | WARD_B_TEMP_04 | 36.2 | NORMAL
2026-06-05 05:40:13 | WARD_B_TEMP_05 | 39.3 | CRITICAL
2026-06-05 05:40:14 | WARD_B_TEMP_01 | 36.7 | NORMAL
2026-06-05 05:40:14 | WARD_B_TEMP_02 | 36.7 | NORMAL
2026-06-05 05:40:14 | WARD_B_TEMP_03 | 39.2 | CRITICAL
2026-06-05 05:40:14 | WARD_B_TEMP_04 | 38.3 | CRITICAL
